"Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Percentage of diabetes deaths occurring under 70 years","","2019","Benin","African Region","Males","","63.43053483","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Benin","African Region","Females","","51.86030883","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bhutan","South-East Asia Region","Total","","33.8891724","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bhutan","South-East Asia Region","Males","","33.15821274","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bhutan","South-East Asia Region","Females","","34.72193689","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bolivia (Plurinational State of)","Region of the Americas","Total","","38.04988083","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bolivia (Plurinational State of)","Region of the Americas","Males","","41.28744322","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bolivia (Plurinational State of)","Region of the Americas","Females","","35.90166599","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bosnia and Herzegovina","European Region","Total","","28.84401873","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bosnia and Herzegovina","European Region","Males","","37.69987332","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bosnia and Herzegovina","European Region","Females","","22.49888015","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Botswana","African Region","Total","","58.08801158","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Botswana","African Region","Males","","61.78923697","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Botswana","African Region","Females","","55.10724807","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brazil","Region of the Americas","Total","","41.29845887","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brazil","Region of the Americas","Males","","48.14718217","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brazil","Region of the Americas","Females","","35.24374741","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brunei Darussalam","Western Pacific Region","Total","","60.99210404","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brunei Darussalam","Western Pacific Region","Males","","68.62123076","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Brunei Darussalam","Western Pacific Region","Females","","52.52443509","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bulgaria","European Region","Total","","31.12317402","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bulgaria","European Region","Males","","39.52343596","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Bulgaria","European Region","Females","","23.82557843","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burkina Faso","African Region","Total","","66.64058545","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burkina Faso","African Region","Males","","71.01739922","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burkina Faso","African Region","Females","","61.27439544","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burundi","African Region","Total","","64.59823215","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burundi","African Region","Males","","68.9219567","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Burundi","African Region","Females","","59.48830086","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cabo Verde","African Region","Total","","40.76605831","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cabo Verde","African Region","Males","","55.70143958","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cabo Verde","African Region","Females","","30.09598648","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cambodia","Western Pacific Region","Total","","64.67252315","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cambodia","Western Pacific Region","Males","","68.4615073","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cambodia","Western Pacific Region","Females","","61.70423263","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cameroon","African Region","Total","","63.22562346","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cameroon","African Region","Males","","67.03141574","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Cameroon","African Region","Females","","59.62657051","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Canada","Region of the Americas","Total","","29.66039641","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Canada","Region of the Americas","Males","","34.33475493","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Canada","Region of the Americas","Females","","23.45162724","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Central African Republic","African Region","Total","","69.86908098","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Central African Republic","African Region","Males","","73.68870587","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Central African Republic","African Region","Females","","64.21121525","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chad","African Region","Total","","59.67387029","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chad","African Region","Males","","62.65735423","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chad","African Region","Females","","57.10830471","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chile","Region of the Americas","Total","","27.44204297","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chile","Region of the Americas","Males","","31.7483983","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","Chile","Region of the Americas","Females","","23.31974551","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","China","Western Pacific Region","Total","","42.6991495","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","China","Western Pacific Region","Males","","45.99979435","no data","no data","",
"Percentage of diabetes deaths occurring under 70 years","","2019","China","Western Pacific Region","Females","","39.30028522","no data","no data","",
